,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
r0587_neg,63.0,0.01053794899123074,-0.8685032148400935,0.7312055885313046,r0587
r0590_pos,117.0,0.615737058040257,0.28978717422027866,0.8475032540441739,r0590
r0591_neg,120.0,0.5268434347302196,0.4969887076776696,0.8325568463681905,r0591
r0591_pos,123.0,0.445008718746736,0.4216418898498549,0.8325568463681905,r0591
r0594_pos,105.0,0.9825901131969854,0.1473289487037812,0.9825901131969854,r0594
r0595_pos,137.0,0.16920192165920167,0.6814322343936595,0.768566514999994,r0595
r0596_pos,123.0,0.445008718746736,0.4760832767127611,0.8325568463681905,r0596
r0603_neg,128.0,0.3261094520204889,0.6544688535327362,0.8163976175996286,r0603
r0603_pos,127.0,0.3480712878701422,0.4811180164041622,0.8163976175996286,r0603
r0604_pos,132.0,0.24745429076477554,0.5543769832740957,0.7951176781692563,r0604
r0610_neg,120.0,0.5268434347302196,0.24024591087212116,0.8325568463681905,r0610
r0610_pos,120.0,0.5268434347302196,0.24024591087211333,0.8325568463681905,r0610
r0611_neg,120.0,0.5268434347302196,0.24024591087211333,0.8325568463681905,r0611
r0611_pos,120.0,0.5268434347302196,0.24024591087212116,0.8325568463681905,r0611
r0614_neg,120.0,0.5268434347302196,-0.09818300683863324,0.8325568463681905,r0614
r0614_pos,127.0,0.3480712878701422,0.3533300222867215,0.8163976175996286,r0614
r0615_neg,115.0,0.6784245040488326,0.17871835147442172,0.877653145977064,r0615
r0615_pos,143.0,0.10170693003109327,0.4106419873882853,0.768566514999994,r0615
r0616_neg,124.0,0.4194324996066613,0.20723812190380547,0.8292318505569312,r0616
r0616_pos,119.0,0.5557349624423149,0.483640661104568,0.8325568463681905,r0616
r0617_neg,143.0,0.10170693003109327,0.4106419873882853,0.768566514999994,r0617
r0617_pos,115.0,0.6784245040488326,0.17871835147442172,0.877653145977064,r0617
r0618_pos,124.0,0.4194324996066613,0.20723812190380547,0.8292318505569312,r0618
r0620_pos,129.0,0.3050688106228865,0.5080203720597353,0.8147959428376464,r0620
r0627_neg,115.0,0.6784245040488326,0.4531588100507053,0.877653145977064,r0627
r0627_pos,142.0,0.11116230009522643,0.7015741711215645,0.768566514999994,r0627
r0629_pos,115.0,0.6784245040488326,0.3846353521574984,0.877653145977064,r0629
r0630_neg,112.0,0.7766531265771661,-0.245273871237459,0.8802990064584605,r0630
r0630_pos,112.0,0.7766531265771661,0.38538669172542084,0.8802990064584605,r0630
r0633_neg,106.0,0.9825901131969854,0.3314731909954302,0.9825901131969854,r0633
r0633_pos,122.0,0.4714517068389269,0.6106978036178181,0.8325568463681905,r0633
r0634_neg,122.0,0.4714517068389269,0.717530807937782,0.8325568463681905,r0634
r0634_pos,139.0,0.1437248058279078,0.27514605906575207,0.768566514999994,r0634
r0636_pos,123.0,0.445008718746736,0.6916735419329911,0.8325568463681905,r0636
r0637_pos,123.0,0.445008718746736,0.6916735419329911,0.8325568463681905,r0637
r0638_neg,105.0,0.9825901131969854,0.3012122992616083,0.9825901131969854,r0638
r0638_pos,123.0,0.445008718746736,0.7318500131060754,0.8325568463681905,r0638
r0639_pos,123.0,0.445008718746736,0.7323143071187204,0.8325568463681905,r0639
r0642_neg,102.0,0.9131160800723744,0.2766134289622102,0.9521279145622893,r0642
r0642_pos,102.0,0.9131160800723744,0.27069351836928024,0.9521279145622893,r0642
r0643_neg,118.0,0.5853789284609614,0.010415967470661732,0.8426810789370224,r0643
r0643_pos,144.0,0.09290328709689505,0.6255613383258197,0.768566514999994,r0643
r0644_neg,102.0,0.9131160800723744,0.2766134289622102,0.9521279145622893,r0644
r0644_pos,102.0,0.9131160800723744,0.27069351836928024,0.9521279145622893,r0644
r0645_pos,97.0,0.7434206976952524,0.13000031275343257,0.8802990064584605,r0645
r0647_neg,102.0,0.9098976159332963,-0.04335233145137297,0.9521279145622893,r0647
r0651_pos,135.0,0.1979251021111571,0.549891049613246,0.768566514999994,r0651
r0652_neg,106.0,0.9825901131969854,0.3309385593641904,0.9825901131969854,r0652
r0652_pos,123.0,0.445008718746736,0.7323143071187189,0.8325568463681905,r0652
r0653_pos,123.0,0.445008718746736,0.7351914928832041,0.8325568463681905,r0653
r0655_neg,165.0,0.009409864199244939,0.9046807891380807,0.7312055885313046,r0655
r0655_pos,135.0,0.1979251021111571,0.540235756402281,0.768566514999994,r0655
r0656_pos,132.0,0.24745429076477554,0.5920962764301618,0.7951176781692563,r0656
r0660_neg,123.0,0.445008718746736,0.7318500131060589,0.8325568463681905,r0660
r0660_pos,106.0,0.9825901131969854,0.2985037629700721,0.9825901131969854,r0660
r0661_pos,122.0,0.4714517068389269,0.4869737596603863,0.8325568463681905,r0661
r0666_pos,118.0,0.5853789284609614,0.363880528046263,0.8426810789370224,r0666
r0668_neg,156.0,0.02752429546398351,1.0335138681274312,0.768566514999994,r0668
r0668_pos,142.0,0.11116230009522643,0.8632356809822718,0.768566514999994,r0668
r0669_pos,127.0,0.3480712878701422,0.4688276042930282,0.8163976175996286,r0669
r0670_pos,132.0,0.24745429076477554,0.5543769832740957,0.7951176781692563,r0670
r0671_pos,129.0,0.3050688106228865,0.4768261732997684,0.8147959428376464,r0671
r0672_neg,112.0,0.7766531265771661,0.3820239323617217,0.8802990064584605,r0672
r0672_pos,116.0,0.6467674040054682,0.47365111992686826,0.866801675471246,r0672
r0679_neg,126.0,0.37095103453309664,0.40543019650867856,0.8163976175996286,r0679
r0679_pos,120.0,0.5268434347302196,-0.1827487342490309,0.8325568463681905,r0679
r0680_neg,120.0,0.5268434347302196,-0.09818300683863324,0.8325568463681905,r0680
r0680_pos,127.0,0.3480712878701422,0.3533300222867215,0.8163976175996286,r0680
r0683_pos,127.0,0.3480712878701422,0.5294830722301569,0.8163976175996286,r0683
r0686_neg,93.0,0.615737058040257,-0.1812576469426815,0.8475032540441739,r0686
r0686_pos,119.0,0.5557349624423149,0.49330665064432877,0.8325568463681905,r0686
r0688_neg,74.0,0.18314652532853137,-0.32929907790910995,0.768566514999994,r0688
r0688_pos,115.0,0.6784245040488326,0.38536313863864297,0.877653145977064,r0688
r0698_pos,107.0,0.9478034802354203,0.2785640796703864,0.9736346023382724,r0698
r0706_pos,114.0,0.7106595685403921,0.3761811699183805,0.8802990064584605,r0706
r0707_neg,73.0,0.16920192165920167,-0.5759402912024532,0.768566514999994,r0707
r0707_pos,91.0,0.5257054916321107,-0.203781383288615,0.8325568463681905,r0707
r0714_pos,123.0,0.445008718746736,0.7351914928832041,0.8325568463681905,r0714
r0715_pos,122.0,0.4714517068389269,0.47409590780939814,0.8325568463681905,r0715
r0716_pos,123.0,0.445008718746736,0.7351914928832041,0.8325568463681905,r0716
r0717_pos,122.0,0.4714517068389269,0.47409590780939814,0.8325568463681905,r0717
r0718_pos,123.0,0.445008718746736,0.7323143071187204,0.8325568463681905,r0718
r0719_pos,122.0,0.4714517068389269,0.48697375966038525,0.8325568463681905,r0719
r0720_pos,123.0,0.445008718746736,0.7323143071187204,0.8325568463681905,r0720
r0721_pos,122.0,0.4714517068389269,0.48697375966038525,0.8325568463681905,r0721
r0722_neg,106.0,0.9825901131969854,0.2985037629700655,0.9825901131969854,r0722
r0722_pos,123.0,0.445008718746736,0.7318500131060411,0.8325568463681905,r0722
r0723_pos,122.0,0.4714517068389269,0.4869737596603863,0.8325568463681905,r0723
r0724_neg,123.0,0.445008718746736,0.7318500131060804,0.8325568463681905,r0724
r0724_pos,106.0,0.9825901131969854,0.2985037629700703,0.9825901131969854,r0724
r0726_neg,139.0,0.1437248058279078,0.27514605906575207,0.768566514999994,r0726
r0726_pos,122.0,0.4714517068389269,0.7175308079377892,0.8325568463681905,r0726
r0727_pos,122.0,0.4714517068389269,0.48697375966038303,0.8325568463681905,r0727
r0728_neg,122.0,0.4714517068389269,0.7175308079378029,0.8325568463681905,r0728
r0728_pos,139.0,0.1437248058279078,0.27514605906575207,0.768566514999994,r0728
r0729_pos,122.0,0.4714517068389269,0.48697375966038303,0.8325568463681905,r0729
r0730_pos,122.0,0.4714517068389269,0.6106978036178397,0.8325568463681905,r0730
r0731_pos,122.0,0.4714517068389269,0.6106978036178397,0.8325568463681905,r0731
r0732_pos,122.0,0.4714517068389269,0.6106978036178397,0.8325568463681905,r0732
r0733_pos,122.0,0.4714517068389269,0.6106978036178139,0.8325568463681905,r0733
r0734_pos,122.0,0.4714517068389269,0.6106978036178139,0.8325568463681905,r0734
r0735_neg,105.0,0.9825901131969854,0.3012122992616135,0.9825901131969854,r0735
r0735_pos,123.0,0.445008718746736,0.7348267968212936,0.8325568463681905,r0735
r0739_neg,112.0,0.7766531265771661,0.3816754319875154,0.8802990064584605,r0739
r0739_pos,125.0,0.3947417052130072,0.46310679685205647,0.8163976175996286,r0739
r0741_pos,114.0,0.7106595685403921,0.37224748766430427,0.8802990064584605,r0741
r0743_pos,114.0,0.7106595685403921,0.3761811699183811,0.8802990064584605,r0743
r0744_pos,114.0,0.7106595685403921,0.3761811699183811,0.8802990064584605,r0744
r0747_neg,120.0,0.5268434347302196,0.5546702795282522,0.8325568463681905,r0747
r0747_pos,52.0,0.021946771003246834,-0.7457101424263112,0.768566514999994,r0747
r0750_neg,114.0,0.7106595685403921,0.376228635949351,0.8802990064584605,r0750
r0750_pos,52.0,0.021946771003246834,-0.7457101424263134,0.768566514999994,r0750
r0752_neg,106.0,0.9825901131969854,-0.11280002689840748,0.9825901131969854,r0752
r0753_pos,106.0,0.9825901131969854,-0.11280002689840748,0.9825901131969854,r0753
r0754_neg,106.0,0.9825901131969854,-0.11280002689840748,0.9825901131969854,r0754
r0755_pos,106.0,0.9825901131969854,-0.11280002689840748,0.9825901131969854,r0755
r0756_neg,106.0,0.9825901131969854,-0.11280002689840748,0.9825901131969854,r0756
r0757_pos,106.0,0.9825901131969854,-0.11280002689840748,0.9825901131969854,r0757
r0758_neg,102.0,0.9131160800723744,0.27069351836927946,0.9521279145622893,r0758
r0774_neg,115.0,0.6784245040488326,0.2742714849180193,0.877653145977064,r0774
r0774_pos,137.0,0.16920192165920167,0.4972905374257226,0.768566514999994,r0774
r0779_pos,127.0,0.3480712878701422,0.4688276042930282,0.8163976175996286,r0779
r0780_neg,112.0,0.7766531265771661,0.36793710933090656,0.8802990064584605,r0780
r0780_pos,91.0,0.5474814008251464,-0.1278192822334778,0.8325568463681905,r0780
r0781_pos,112.0,0.7766531265771661,0.36793710933090723,0.8802990064584605,r0781
r0782_pos,113.0,0.7434206976952524,0.4147770694848975,0.8802990064584605,r0782
r0783_neg,98.0,0.7766531265771661,0.06360850261377878,0.8802990064584605,r0783
r0783_pos,109.0,0.8785934392551416,0.21397413344692895,0.9344865934304979,r0783
r0784_neg,109.0,0.8785934392551416,0.2750034368296548,0.9344865934304979,r0784
r0784_pos,128.0,0.3261094520204889,0.32746697422142784,0.8163976175996286,r0784
r0787_pos,130.0,0.28494907768465494,0.6883285523673195,0.8085192092878628,r0787
r0788_neg,121.0,0.498738821650313,0.4276981151760895,0.8325568463681905,r0788
r0788_pos,152.0,0.04241488053789996,0.7908175045833759,0.768566514999994,r0788
r0789_neg,121.0,0.498738821650313,0.42769811517609096,0.8325568463681905,r0789
r0789_pos,152.0,0.04241488053789996,0.7908175045833683,0.768566514999994,r0789
r0791_neg,122.0,0.4714517068389269,0.6106978036178305,0.8325568463681905,r0791
r0791_pos,106.0,0.9825901131969854,0.3314731909954274,0.9825901131969854,r0791
r0792_neg,137.0,0.16920192165920167,0.5993663468511246,0.768566514999994,r0792
r0792_pos,147.0,0.07010858465571475,0.6733669079278489,0.768566514999994,r0792
r0795_pos,137.0,0.16920192165920167,0.6814322343936595,0.768566514999994,r0795
r0796_pos,121.0,0.498738821650313,0.5314545463885288,0.8325568463681905,r0796
r0797_pos,114.0,0.7106595685403921,0.3819352493567315,0.8802990064584605,r0797
r0801_neg,96.0,0.7106595685403921,0.12652939523183318,0.8802990064584605,r0801
r0801_pos,106.0,0.9825901131969854,0.15582731007194625,0.9825901131969854,r0801
r0809_neg,119.0,0.5555401570777325,0.6267063086151599,0.8325568463681905,r0809
r0809_pos,119.0,0.5555401570777325,0.6267063086151599,0.8325568463681905,r0809
r0813_pos,137.0,0.16920192165920167,0.5185885462652597,0.768566514999994,r0813
r0817_neg,108.0,0.9131160800723744,0.42330867592950694,0.9521279145622893,r0817
r0817_pos,162.0,0.013668392190993172,0.6463705982572947,0.768566514999994,r0817
r0818_pos,128.0,0.3261094520204889,0.5726018116944105,0.8163976175996286,r0818
r0819_neg,74.0,0.17661597397577045,-0.16861912565656328,0.768566514999994,r0819
r0819_pos,76.5,0.21688209860176066,-0.15758563837062697,0.7782776624684794,r0819
r0821_neg,74.0,0.17661597397577045,-0.16861912565656328,0.768566514999994,r0821
r0821_pos,74.0,0.17661597397577045,-0.16861912565656328,0.768566514999994,r0821
r0822_neg,78.0,0.247396062422505,-0.1537936703327122,0.7951176781692563,r0822
r0822_pos,78.0,0.247396062422505,-0.1537936703327122,0.7951176781692563,r0822
r0829_neg,74.0,0.17661597397577045,-0.16861912565656267,0.768566514999994,r0829
r0829_pos,74.0,0.17661597397577045,-0.16861912565656326,0.768566514999994,r0829
r0830_neg,74.0,0.17661597397577045,-0.16861912565656328,0.768566514999994,r0830
r0830_pos,74.0,0.17661597397577045,-0.16861912565656328,0.768566514999994,r0830
r0834_neg,74.0,0.17661597397577045,-0.16866788676128872,0.768566514999994,r0834
r0834_pos,74.0,0.17661597397577045,-0.16866788676128872,0.768566514999994,r0834
r0835_neg,74.0,0.17661597397577045,-0.16866788676128872,0.768566514999994,r0835
r0835_pos,74.0,0.17661597397577045,-0.16866788676128872,0.768566514999994,r0835
r0836_neg,74.0,0.17661597397577045,-0.16866788676128872,0.768566514999994,r0836
r0836_pos,74.0,0.17661597397577045,-0.16866788676128872,0.768566514999994,r0836
r0838_neg,105.0,0.9825901131969854,0.12153726720531619,0.9825901131969854,r0838
r0838_pos,106.0,0.9825901131969854,0.18702561857168662,0.9825901131969854,r0838
r0839_neg,154.0,0.034284167396226625,0.3709114811336226,0.768566514999994,r0839
r0839_pos,131.0,0.2657465520914202,0.2445202516984457,0.7951176781692563,r0839
r0840_neg,79.0,0.2624297136082534,-0.3386766034181487,0.7951176781692563,r0840
r0840_pos,79.0,0.2624297136082534,-0.3386766034181487,0.7951176781692563,r0840
r0841_neg,79.0,0.2624297136082534,-0.3386766034181487,0.7951176781692563,r0841
r0841_pos,79.0,0.2624297136082534,-0.3386766034181487,0.7951176781692563,r0841
r0845_pos,111.0,0.810299496070296,0.32971291529833574,0.9014334247236789,r0845
r0853_pos,129.0,0.3050688106228865,0.6504847952535946,0.8147959428376464,r0853
r0870_neg,131.0,0.2657465520914202,0.7166588597801096,0.7951176781692563,r0870
r0871_neg,120.0,0.5268434347302196,0.45865602682420403,0.8325568463681905,r0871
r0871_pos,122.0,0.4714517068389269,0.5084258193057597,0.8325568463681905,r0871
r0879_pos,90.0,0.5268434347302196,-0.061434768724502084,0.8325568463681905,r0879
r0881_pos,105.0,0.9825901131969854,0.15073051730932263,0.9825901131969854,r0881
r0885_neg,92.0,0.5853327265952375,0.05573943086736061,0.8426810789370224,r0885
r0885_pos,93.0,0.615737058040257,0.12282216222891604,0.8475032540441739,r0885
r0892_neg,150.0,0.052120248298436415,0.7590873512366942,0.768566514999994,r0892
r0892_pos,116.0,0.6467674040054682,0.4325954732647057,0.866801675471246,r0892
r0899_neg,124.0,0.4194324996066613,0.5478057828669312,0.8292318505569312,r0899
r0899_pos,91.0,0.5557349624423149,-0.14766875060217305,0.8325568463681905,r0899
r0907_pos,101.0,0.8785934392551416,0.32030728287725324,0.9344865934304979,r0907
r0908_neg,118.0,0.5853789284609614,0.5503696380466901,0.8426810789370224,r0908
r0909_pos,118.0,0.5853789284609614,0.5503696380466936,0.8426810789370224,r0909
r0911_neg,113.0,0.7434206976952524,0.3833805756579392,0.8802990064584605,r0911
r0911_pos,120.0,0.5268434347302196,0.34704298298800434,0.8325568463681905,r0911
r0913_neg,139.0,0.1437248058279078,0.46769953114411605,0.768566514999994,r0913
r0913_pos,139.0,0.1437248058279078,0.4767540143784825,0.768566514999994,r0913
r0915_neg,72.0,0.15606926343164354,-0.010444285965747525,0.768566514999994,r0915
r0915_pos,72.0,0.1558653368550276,0.007671243685647763,0.768566514999994,r0915
r0917_neg,136.0,0.18314652532853137,0.41403357334136204,0.768566514999994,r0917
r0917_pos,136.0,0.18314652532853137,0.41403357334136204,0.768566514999994,r0917
r0921_pos,72.0,0.15606926343164354,-0.05018675550896053,0.768566514999994,r0921
r0924_pos,136.0,0.18314652532853137,0.5232761603440377,0.768566514999994,r0924
r0926_pos,117.0,0.615737058040257,0.5248334978935755,0.8475032540441739,r0926
r0934_pos,112.0,0.7766531265771661,-0.20356699765118877,0.8802990064584605,r0934
r0940_neg,142.0,0.11116230009522643,0.7219195426798437,0.768566514999994,r0940
r0940_pos,143.0,0.10170693003109327,0.5583231761535385,0.768566514999994,r0940
r0941_neg,128.0,0.3261094520204889,0.3676517974556359,0.8163976175996286,r0941
r0941_pos,116.0,0.6467674040054682,0.34038843899452925,0.866801675471246,r0941
r0942_neg,87.0,0.445008718746736,0.1979754933358893,0.8325568463681905,r0942
r0942_pos,144.0,0.09290328709689505,0.3768093297136171,0.768566514999994,r0942
r0946_neg,89.0,0.498738821650313,0.34853098304606756,0.8325568463681905,r0946
r0946_pos,87.0,0.44388411895057356,0.3965929726934517,0.8325568463681905,r0946
r0950_pos,112.0,0.7766531265771661,0.38403596566282444,0.8802990064584605,r0950
r0954_pos,113.0,0.7434206976952524,0.43070986840386827,0.8802990064584605,r0954
r0960_neg,139.5,0.13614028747716606,0.34516581235011,0.768566514999994,r0960
r0960_pos,139.5,0.13614028747716606,0.34516581235011,0.768566514999994,r0960
r0961_pos,103.0,0.9478034802354203,0.19057726172907896,0.9736346023382724,r0961
r0962_pos,100.0,0.8443001476220315,0.3397384850574056,0.9234532864615971,r0962
r0963_pos,98.0,0.7766263459565153,0.45741274432679463,0.8802990064584605,r0963
r0968_pos,111.0,0.810299496070296,0.32971291529833574,0.9014334247236789,r0968
r0970_pos,127.0,0.3480712878701422,0.48496599480051483,0.8163976175996286,r0970
r0973_neg,120.0,0.5268434347302196,-0.09818300683863634,0.8325568463681905,r0973
r0974_neg,97.0,0.7434206976952524,0.28639204992710365,0.8802990064584605,r0974
r0974_pos,148.0,0.0636173544421638,0.4898277534243765,0.768566514999994,r0974
r0975_pos,72.0,0.15606926343164354,-0.05018675550896053,0.768566514999994,r0975
r0989_pos,127.0,0.3480712878701422,0.4849659948005138,0.8163976175996286,r0989
r0990_neg,112.0,0.7766531265771661,-0.245273871237459,0.8802990064584605,r0990
r0990_pos,125.0,0.3947417052130072,0.5486133819215444,0.8163976175996286,r0990
r0993_pos,133.0,0.23006229802639666,0.5700723270696462,0.7782776624684794,r0993
r0995_neg,113.0,0.743298666900305,0.07894649671596955,0.8802990064584605,r0995
r0995_pos,113.0,0.743298666900305,0.07894649671596955,0.8802990064584605,r0995
r0997_pos,123.0,0.445008718746736,0.6916735419329911,0.8325568463681905,r0997
r0998_neg,69.0,0.1211149218377282,-0.6192022217809057,0.768566514999994,r0998
r0998_pos,96.0,0.7105233594730762,-0.0944620624319684,0.8802990064584605,r0998
r0999_neg,69.0,0.1211149218377282,-0.6163874894054365,0.768566514999994,r0999
r0999_pos,96.0,0.7105233594730762,-0.0944620624319684,0.8802990064584605,r0999
r1007_pos,124.0,0.4194324996066613,0.6163613316046388,0.8292318505569312,r1007
r1008_pos,129.0,0.3050688106228865,0.6145008838544378,0.8147959428376464,r1008
r1010_neg,120.0,0.5268434347302196,-0.09818300683863324,0.8325568463681905,r1010
r1010_pos,127.0,0.3480712878701422,0.35333002228670396,0.8163976175996286,r1010
r1011_pos,113.0,0.7434206976952524,0.37728538114819743,0.8802990064584605,r1011
r1012_pos,113.0,0.7434206976952524,0.37728538114819743,0.8802990064584605,r1012
r1013_pos,114.0,0.7106595685403921,0.37281262812039134,0.8802990064584605,r1013
r1014_pos,114.0,0.7106595685403921,0.3728126281203869,0.8802990064584605,r1014
r1015_pos,141.0,0.12129832212514398,0.5761024445060214,0.768566514999994,r1015
r1017_pos,144.0,0.09290328709689505,0.5886439910174834,0.768566514999994,r1017
r1019_neg,112.0,0.7766531265771661,-0.245273871237459,0.8802990064584605,r1019
r1019_pos,112.0,0.7766531265771661,-0.24656966617590115,0.8802990064584605,r1019
r1020_neg,112.0,0.7766531265771661,0.3816754319875157,0.8802990064584605,r1020
r1020_pos,125.0,0.3947417052130072,0.46310679685205647,0.8163976175996286,r1020
r1024_pos,136.0,0.18314652532853137,0.5235577206051555,0.768566514999994,r1024
r1025_pos,136.0,0.18314652532853137,0.5235065455690356,0.768566514999994,r1025
r1026_pos,127.0,0.3480712878701422,0.5419748902435836,0.8163976175996286,r1026
r1028_pos,127.0,0.3480712878701422,0.5419396284234193,0.8163976175996286,r1028
r1029_pos,127.0,0.3480712878701422,0.5436646550688088,0.8163976175996286,r1029
r1030_neg,109.0,0.8785934392551416,0.19509135356895357,0.9344865934304979,r1030
r1030_pos,119.0,0.5557349624423149,0.267920418358706,0.8325568463681905,r1030
r1043_pos,152.0,0.04241488053789996,0.6549384115921336,0.768566514999994,r1043
r1044_pos,152.0,0.04241488053789996,0.6549384115921336,0.768566514999994,r1044
r1045_pos,147.0,0.07010858465571475,0.504527641760735,0.768566514999994,r1045
r1050_neg,112.0,0.7766531265771661,0.3735594057897964,0.8802990064584605,r1050
r1051_neg,102.0,0.9113023224513859,0.13109926449381287,0.9521279145622893,r1051
r1051_pos,102.0,0.9113023224513859,0.13109926449381287,0.9521279145622893,r1051
r1052_pos,102.0,0.9113023224513859,0.13109926449381287,0.9521279145622893,r1052
r1078_pos,153.0,0.038165769458830004,0.7980952818782096,0.768566514999994,r1078
r1088_neg,107.0,0.9478034802354203,-0.03209094125703923,0.9736346023382724,r1088
r1088_pos,98.0,0.7766531265771661,0.10404456639172935,0.8802990064584605,r1088
r1090_pos,98.0,0.7766531265771661,0.23315823991132828,0.8802990064584605,r1090
r1106_neg,125.0,0.3947417052130072,0.5486133819215486,0.8163976175996286,r1106
r1106_pos,125.0,0.3947417052130072,0.5486133819215426,0.8163976175996286,r1106
r1109_neg,128.0,0.3261094520204889,0.5457785470806626,0.8163976175996286,r1109
r1109_pos,118.0,0.5853789284609614,0.40624798145772073,0.8426810789370224,r1109
r1116_neg,129.0,0.3050688106228865,0.41621368142776655,0.8147959428376464,r1116
r1116_pos,133.0,0.23006229802639666,0.640098912923263,0.7782776624684794,r1116
r1117_neg,125.0,0.3947417052130072,0.405781541747953,0.8163976175996286,r1117
r1117_pos,107.0,0.9478034802354203,0.35735855511029274,0.9736346023382724,r1117
r1143_pos,148.0,0.0636173544421638,0.4898277534243765,0.768566514999994,r1143
r1144_pos,148.0,0.0636173544421638,0.48233929157921024,0.768566514999994,r1144
r1147_neg,139.0,0.1437248058279078,0.46769953114411605,0.768566514999994,r1147
r1147_pos,139.0,0.1437248058279078,0.4764824133456515,0.768566514999994,r1147
r1148_neg,104.0,0.9825901131969854,0.3141532864747373,0.9825901131969854,r1148
r1150_pos,121.0,0.498738821650313,0.5776606162948456,0.8325568463681905,r1150
r1154_neg,105.0,0.9825901131969854,0.30351487083618894,0.9825901131969854,r1154
r1154_pos,147.0,0.07010858465571475,0.6397602401111376,0.768566514999994,r1154
r1155_pos,128.0,0.3261094520204889,0.49359761246681855,0.8163976175996286,r1155
r1156_neg,122.0,0.4714517068389269,0.10370863709446745,0.8325568463681905,r1156
r1156_pos,121.0,0.498738821650313,0.366989562416914,0.8325568463681905,r1156
r1162_pos,132.0,0.24745429076477554,0.5170567944200676,0.7951176781692563,r1162
r1163_pos,114.0,0.7106595685403921,0.3327267977567799,0.8802990064584605,r1163
r1164_pos,122.0,0.4714517068389269,0.4836397177538996,0.8325568463681905,r1164
r1167_pos,122.0,0.4714517068389269,0.4828278241143312,0.8325568463681905,r1167
r1168_pos,122.0,0.4714517068389269,0.4836574346385358,0.8325568463681905,r1168
r1172_pos,122.0,0.4714517068389269,0.4836397177538996,0.8325568463681905,r1172
r1177_pos,122.0,0.4714517068389269,0.4828278241143312,0.8325568463681905,r1177
r1179_pos,122.0,0.4714517068389269,0.4836574346385358,0.8325568463681905,r1179
r1252_pos,112.0,0.7766531265771661,0.3755340008842929,0.8802990064584605,r1252
r1254_pos,106.0,0.9825901131969854,0.13945056764852767,0.9825901131969854,r1254
r1255_pos,122.0,0.4714517068389269,0.4836574346385357,0.8325568463681905,r1255
r1257_pos,22.0,0.0003174895656931951,-1.741046730293722,0.2247120592739614,r1257
r1259_pos,32.0,0.001555315829838883,-1.402475659532373,0.3424967507831582,r1259
r1260_pos,32.0,0.001555315829838883,-1.402510792598529,0.3424967507831582,r1260
r1262_pos,124.0,0.4194324996066613,0.6163613316046385,0.8292318505569312,r1262
r1291_neg,107.0,0.9478034802354203,0.15886837926926284,0.9736346023382724,r1291
r1291_pos,120.0,0.5268434347302196,0.40621278041444336,0.8325568463681905,r1291
r1292_neg,125.0,0.3947417052130072,0.5486133819215498,0.8163976175996286,r1292
r1292_pos,126.0,0.37036107029290255,0.47169044378173686,0.8163976175996286,r1292
r1318_neg,22.0,0.0003174895656931951,-1.741046730293722,0.2247120592739614,r1318
r1318_pos,121.0,0.498738821650313,0.4798680648572421,0.8325568463681905,r1318
r1375_pos,135.0,0.1979251021111571,0.6786821884279657,0.768566514999994,r1375
r1377_neg,76.0,0.21355772865776912,-0.4553408395339954,0.768566514999994,r1377
r1377_pos,76.0,0.21355772865776912,-0.4553408395339954,0.768566514999994,r1377
r1378_neg,76.0,0.21355772865776912,-0.4553408395339954,0.768566514999994,r1378
r1378_pos,76.0,0.21355772865776912,-0.4553408395339954,0.768566514999994,r1378
r1380_neg,98.0,0.7766531265771661,0.06360850261377878,0.8802990064584605,r1380
r1380_pos,112.0,0.7766531265771661,0.3679371093308929,0.8802990064584605,r1380
r1381_neg,112.0,0.7766531265771661,0.36793710933089857,0.8802990064584605,r1381
r1381_pos,70.0,0.13166687203503863,-0.10543071758816146,0.768566514999994,r1381
r1384_neg,142.0,0.09092607342269066,0.5645355287302333,0.768566514999994,r1384
r1384_pos,127.0,0.3480712878701422,0.41717441343973605,0.8163976175996286,r1384
r1396_pos,157.0,0.02424648615090686,0.9591040940555831,0.768566514999994,r1396
r1397_pos,157.0,0.02424648615090686,0.9591040940555831,0.768566514999994,r1397
r1400_pos,117.0,0.615737058040257,0.2529855229033415,0.8475032540441739,r1400
r1401_pos,115.0,0.6784245040488326,0.39673565823747364,0.877653145977064,r1401
r1418_neg,142.0,0.11116230009522643,0.691349460021954,0.768566514999994,r1418
r1418_pos,121.0,0.498738821650313,0.5528768197213764,0.8325568463681905,r1418
r1421_neg,128.0,0.3261094520204889,0.5107324633713463,0.8163976175996286,r1421
r1421_pos,94.0,0.6467674040054682,-0.12257404803604414,0.866801675471246,r1421
r1423_pos,158.0,0.021946771003246834,0.7053555856621578,0.768566514999994,r1423
r1427_pos,119.0,0.5557349624423149,0.3986852757460775,0.8325568463681905,r1427
r1428_neg,120.0,0.5268434347302196,0.3556319393721672,0.8325568463681905,r1428
r1428_pos,120.0,0.5268434347302196,0.3556319393721672,0.8325568463681905,r1428
r1429_neg,120.0,0.5268434347302196,0.3556319393721672,0.8325568463681905,r1429
r1431_pos,95.0,0.6784245040488326,0.2253569865951222,0.877653145977064,r1431
r1433_pos,149.5,0.05478796292164837,0.6558314698418308,0.768566514999994,r1433
r1434_pos,128.0,0.3261094520204889,0.34824194420584964,0.8163976175996286,r1434
r1435_pos,113.0,0.7434206976952524,0.7017467154346818,0.8802990064584605,r1435
